timestamp,pass,scenario,lvl,br_kbps,conf,reward,avg20,util,thr_mbps,loss_pct,rtt_ms,cpu_pct,mem_pct,thermal_c,battery,encoding_delay_ms
2026-05-30T10:49:45.527654,1,optimal_conditions,4,2400,0.2984,0.0486,-0.0196,0.278,8.63,0.0,41.7,0.7,62.4,35,1.0,22.5
2026-05-30T10:49:47.218228,1,optimal_conditions,0,150,0.2988,-0.1014,-0.0196,0.017,8.63,0.0,41.6,0.6,62.5,35,1.0,6.09
2026-05-30T10:49:48.785421,1,optimal_conditions,0,150,0.283,-0.1038,-0.0232,0.017,8.63,0.0,41.6,0.5,68.6,35,1.0,6.09
2026-05-30T10:49:50.432564,1,optimal_conditions,4,2400,0.1768,0.0489,-0.0156,0.278,8.62,0.0,41.5,0.4,62.7,35,1.0,22.5
2026-05-30T10:49:52.022330,1,optimal_conditions,3,1200,0.1317,-0.038,-0.0123,0.139,8.61,0.0,41.5,0.7,68.6,35,1.0,13.75
2026-05-30T10:49:53.640043,1,optimal_conditions,4,2400,0.2196,0.0378,-0.0068,0.279,8.61,0.0,41.4,0.7,68.5,35,1.0,22.5
2026-05-30T10:49:55.436283,1,optimal_conditions,0,150,0.2907,-0.104,-0.0139,0.017,8.61,0.0,41.4,0.4,68.5,35,1.0,6.09
2026-05-30T10:49:57.131195,1,optimal_conditions,5,4800,0.202,0.1895,-0.0069,0.557,8.61,0.0,41.5,0.5,68.7,35,1.0,40.0
2026-05-30T10:49:58.735777,1,optimal_conditions,1,300,0.0579,-0.0948,-0.014,0.035,8.61,0.0,41.6,0.6,68.8,35,1.0,7.19
2026-05-30T10:50:00.426611,1,optimal_conditions,3,1200,0.1019,-0.0382,-0.014,0.139,8.61,0.0,41.2,0.8,68.8,35,1.0,13.75
2026-05-30T10:50:02.028809,1,optimal_conditions,5,4800,0.1743,0.1893,0.0005,0.557,8.61,0.0,41.5,0.5,68.8,35,1.0,40.0
2026-05-30T10:50:03.608117,1,optimal_conditions,0,150,0.1791,-0.1039,-0.0009,0.017,8.61,0.0,41.6,0.4,68.5,35,1.0,6.09
2026-05-30T10:50:05.231247,1,optimal_conditions,2,600,0.1089,-0.0761,-0.0152,0.07,8.61,0.0,41.3,1.0,68.7,35,1.0,9.38
2026-05-30T10:50:06.834117,1,optimal_conditions,4,2400,0.2018,0.049,-0.0089,0.279,8.62,0.0,41.4,0.4,62.7,35,1.0,22.5
2026-05-30T10:50:08.433593,1,optimal_conditions,2,600,0.1424,-0.0757,-0.0081,0.07,8.61,0.0,41.7,0.4,68.7,35,1.0,9.38
2026-05-30T10:50:10.036210,1,optimal_conditions,1,300,0.1132,-0.0949,-0.009,0.035,8.6,0.0,41.6,0.6,68.7,35,1.0,7.19
2026-05-30T10:50:11.601241,1,optimal_conditions,1,300,0.1309,-0.0947,-0.0118,0.035,8.61,0.0,41.4,0.4,68.8,35,1.0,7.19
2026-05-30T10:50:14.230109,1,optimal_conditions,0,150,0.2981,-0.1016,-0.0188,0.017,8.61,0.0,41.3,0.4,62.6,35,1.0,6.09
2026-05-30T10:50:15.828555,1,optimal_conditions,1,300,0.1256,-0.0916,-0.0183,0.035,8.62,0.0,41.4,0.5,62.8,35,1.0,7.19
2026-05-30T10:50:17.396307,1,optimal_conditions,0,150,0.2898,-0.1042,-0.033,0.017,8.61,0.0,41.5,0.4,68.8,35,1.0,6.09
2026-05-30T10:50:18.968801,1,optimal_conditions,3,1200,0.0915,-0.0378,-0.0373,0.139,8.61,0.0,41.4,0.5,68.7,35,1.0,13.75
2026-05-30T10:50:20.611089,1,optimal_conditions,5,4800,0.1535,0.2093,-0.0218,0.557,8.61,0.0,41.4,0.4,62.8,35,1.0,40.0
2026-05-30T10:50:22.197398,1,optimal_conditions,0,150,0.2525,-0.1039,-0.0218,0.017,8.62,0.0,41.2,0.4,68.8,35,1.0,6.09
2026-05-30T10:50:23.801996,1,optimal_conditions,4,2400,0.2043,0.0485,-0.0218,0.278,8.62,0.0,41.4,0.5,62.8,35,1.0,22.5
2026-05-30T10:50:25.403480,1,optimal_conditions,3,1200,0.0849,-0.0312,-0.0215,0.139,8.63,0.0,41.6,0.4,62.5,35,1.0,13.75
2026-05-30T10:50:27.000431,1,optimal_conditions,0,150,0.2757,-0.1015,-0.0284,0.017,8.63,0.0,41.5,0.4,62.9,35,1.0,6.09
2026-05-30T10:50:28.596029,1,optimal_conditions,4,2400,0.2548,0.0372,-0.0214,0.278,8.63,0.0,41.4,0.5,69.0,35,1.0,22.5
2026-05-30T10:50:30.190700,1,optimal_conditions,3,1200,0.1078,-0.0384,-0.0328,0.142,8.46,0.0,41.2,0.5,68.9,35,1.0,13.75
2026-05-30T10:50:31.796283,1,optimal_conditions,4,2400,0.2939,0.0398,-0.026,0.284,8.46,0.0,41.1,0.5,68.9,35,1.0,22.5
2026-05-30T10:50:33.408208,1,optimal_conditions,0,150,0.226,-0.1037,-0.0293,0.017,8.62,0.0,41.2,0.5,68.5,35,1.0,6.09
2026-05-30T10:50:34.972955,1,optimal_conditions,5,4800,0.1524,0.1894,-0.0293,0.557,8.61,0.0,41.4,0.4,68.8,35,1.0,40.0
2026-05-30T10:50:36.539425,1,optimal_conditions,5,4800,0.1045,0.2099,-0.0136,0.558,8.6,0.0,41.3,0.5,62.8,35,1.0,40.0
2026-05-30T10:50:38.104490,1,optimal_conditions,5,4800,0.1087,0.1895,-0.0003,0.558,8.6,0.0,41.7,0.5,68.9,35,1.0,40.0
2026-05-30T10:50:39.707529,1,optimal_conditions,2,600,0.1569,-0.0722,-0.0064,0.07,8.58,0.0,41.9,0.4,62.9,35,1.0,9.38
2026-05-30T10:50:41.275413,1,optimal_conditions,0,150,0.2677,-0.1049,-0.0078,0.017,8.57,0.0,41.6,0.4,68.9,35,1.0,6.09
2026-05-30T10:50:43.008640,1,optimal_conditions,5,4800,0.1653,0.1876,0.0063,0.557,8.62,0.0,41.6,1.0,68.6,35,1.0,40.0
2026-05-30T10:50:44.616633,1,optimal_conditions,0,150,0.2399,-0.104,0.0058,0.017,8.62,0.0,41.5,0.5,68.8,35,1.0,6.09
2026-05-30T10:50:46.211014,1,optimal_conditions,2,600,0.1484,-0.0758,0.0071,0.07,8.62,0.0,41.9,0.6,68.8,35,1.0,9.38
2026-05-30T10:50:47.839874,1,optimal_conditions,1,300,0.1192,-0.0995,0.0067,0.037,8.12,0.0,41.4,0.5,63.0,35,1.0,7.19
2026-05-30T10:50:49.405328,1,optimal_conditions,1,300,0.1317,-0.1024,0.0068,0.037,8.12,0.0,41.3,0.5,69.0,35,1.0,7.19
2026-05-30T10:50:51.275573,1,optimal_conditions,2,600,0.1305,-0.0734,0.005,0.071,8.49,0.0,41.7,0.7,62.9,35,1.0,9.38
2026-05-30T10:50:52.918871,1,optimal_conditions,3,1200,0.0893,-0.0319,-0.007,0.141,8.49,0.0,41.7,0.5,62.6,35,1.0,13.75
2026-05-30T10:50:54.585120,1,optimal_conditions,5,4800,0.1401,0.1925,0.0078,0.561,8.55,0.0,41.8,0.5,68.6,35,1.0,40.0
2026-05-30T10:50:56.165394,1,optimal_conditions,4,2400,0.3128,0.0379,0.0072,0.278,8.62,0.0,41.5,0.6,68.6,35,1.0,22.5
2026-05-30T10:50:57.762015,1,optimal_conditions,1,300,0.0863,-0.0944,0.0041,0.035,8.62,0.0,41.2,0.4,68.8,35,1.0,7.19
2026-05-30T10:50:59.362255,1,optimal_conditions,3,1200,0.0927,-0.0383,0.0072,0.142,8.43,0.0,41.3,0.4,68.8,35,1.0,13.75
2026-05-30T10:51:00.955196,1,optimal_conditions,5,4800,0.1267,0.1981,0.0153,0.57,8.42,0.0,41.4,0.5,68.8,35,1.0,40.0
2026-05-30T10:51:02.574091,1,optimal_conditions,5,4800,0.0987,0.1978,0.0271,0.57,8.42,0.0,43.1,0.5,68.8,35,1.0,40.0
2026-05-30T10:51:04.166764,1,optimal_conditions,3,1200,0.096,-0.0318,0.0235,0.139,8.61,0.0,43.3,0.4,62.6,35,1.0,13.75
2026-05-30T10:51:05.731630,1,optimal_conditions,3,1200,0.1068,-0.0375,0.0268,0.139,8.62,0.0,41.5,0.4,68.6,35,1.0,13.75
2026-05-30T10:51:07.343501,1,optimal_conditions,3,1200,0.1701,-0.0377,0.0155,0.139,8.62,0.0,41.6,0.4,68.8,35,1.0,13.75
2026-05-30T10:51:08.941849,1,optimal_conditions,3,1200,0.1637,-0.0386,0.003,0.139,8.62,0.0,41.5,0.9,69.0,35,1.0,13.75
2026-05-30T10:51:10.553796,1,optimal_conditions,2,600,0.149,-0.0758,-0.0102,0.07,8.62,0.0,42.2,0.5,68.9,35,1.0,9.38
2026-05-30T10:51:12.153961,1,optimal_conditions,0,150,0.2802,-0.1015,-0.0117,0.017,8.62,0.0,41.3,0.5,62.8,35,1.0,6.09
2026-05-30T10:51:13.748608,1,optimal_conditions,3,1200,0.1329,-0.0377,-0.0083,0.139,8.62,0.0,41.7,0.6,68.5,35,1.0,13.75
2026-05-30T10:51:15.346558,1,optimal_conditions,3,1200,0.1,-0.0313,-0.0193,0.139,8.62,0.0,41.4,0.4,62.7,35,1.0,13.75
2026-05-30T10:51:16.955053,1,optimal_conditions,5,4800,0.1142,0.1893,-0.0046,0.557,8.62,0.0,41.4,0.5,68.7,35,1.0,40.0
2026-05-30T10:51:18.544004,1,optimal_conditions,4,2400,0.4011,0.0374,0.0011,0.278,8.62,0.0,41.6,0.6,68.9,35,1.0,22.5
2026-05-30T10:51:19.908745,1,optimal_conditions,1,300,0.0814,-0.0945,0.0013,0.035,8.62,0.0,41.6,0.5,68.8,35,1.0,7.19
2026-05-30T10:51:21.473957,1,optimal_conditions,0,150,0.2911,-0.1041,0.0012,0.017,8.62,0.0,41.4,0.5,68.9,35,1.0,6.09
2026-05-30T10:51:23.040466,1,optimal_conditions,4,2400,0.2354,0.0375,0.0068,0.278,8.62,0.0,41.7,0.5,68.9,35,1.0,22.5
2026-05-30T10:51:24.603385,1,optimal_conditions,0,150,0.3221,-0.1015,0.0033,0.017,8.62,0.0,41.7,0.5,62.5,35,1.0,6.09
2026-05-30T10:51:26.213148,1,optimal_conditions,0,150,0.3253,-0.1014,-0.0114,0.017,8.63,0.0,41.4,0.4,62.7,35,1.0,6.09
2026-05-30T10:51:27.819083,1,optimal_conditions,0,150,0.3249,-0.1014,-0.0184,0.017,8.63,0.0,41.3,0.5,62.8,35,1.0,6.09
2026-05-30T10:51:29.447243,1,optimal_conditions,5,4800,0.1267,0.1885,-0.0042,0.556,8.63,0.0,41.4,0.5,68.8,35,1.0,40.0
2026-05-30T10:51:31.009948,1,optimal_conditions,5,4800,0.0797,0.2091,0.0081,0.557,8.62,0.0,41.3,0.4,62.8,35,1.0,40.0
2026-05-30T10:51:32.601836,1,optimal_conditions,0,150,0.3027,-0.1017,-0.0069,0.017,8.61,0.0,41.3,0.4,62.8,35,1.0,6.09
2026-05-30T10:51:34.165309,1,optimal_conditions,4,2400,0.1994,0.0382,-0.0148,0.279,8.6,0.0,41.6,0.4,68.8,35,1.0,22.5
2026-05-30T10:51:35.763884,1,optimal_conditions,4,2400,0.2525,0.0491,-0.0108,0.279,8.61,0.0,41.5,0.5,62.6,35,1.0,22.5
2026-05-30T10:51:37.330396,1,optimal_conditions,2,600,0.1395,-0.0718,-0.0125,0.07,8.6,0.0,41.4,0.4,62.8,35,1.0,9.38
2026-05-30T10:51:38.908416,1,optimal_conditions,1,300,0.1233,-0.0949,-0.0154,0.035,8.6,0.0,41.6,0.5,68.9,35,1.0,7.19
2026-05-30T10:51:40.510176,1,optimal_conditions,1,300,0.1325,-0.0946,-0.0182,0.035,8.62,0.0,41.4,0.5,68.8,35,1.0,7.19
2026-05-30T10:51:42.107321,1,optimal_conditions,0,150,0.3329,-0.1045,-0.0196,0.017,8.62,0.0,43.2,0.7,68.9,35,1.0,6.09
2026-05-30T10:51:43.724735,1,optimal_conditions,4,2400,0.1998,0.0367,-0.0127,0.278,8.62,0.0,43.1,0.7,68.9,35,1.0,22.5
2026-05-30T10:51:45.326806,1,optimal_conditions,4,2400,0.2577,0.0371,-0.0089,0.278,8.62,0.0,43.4,0.5,68.9,35,1.0,22.5
2026-05-30T10:51:46.890098,1,optimal_conditions,4,2400,0.2777,0.0372,-0.0055,0.278,8.62,0.0,41.5,0.6,68.9,35,1.0,22.5
2026-05-30T10:51:49.521127,1,optimal_conditions,4,2400,0.2585,-0.2131,-0.0256,0.278,8.63,0.0,1059.5,0.5,66.7,35,1.0,22.5
2026-05-30T10:51:51.056827,1,optimal_conditions,4,2400,0.2798,0.0411,-0.0254,0.278,8.62,0.0,41.7,0.6,66.8,35,1.0,22.5
2026-05-30T10:51:52.629153,1,optimal_conditions,0,150,0.2821,-0.1032,-0.0259,0.017,8.61,0.0,41.5,0.4,66.7,35,1.0,6.09
2026-05-30T10:51:54.194178,1,optimal_conditions,2,600,0.1324,-0.0741,-0.0244,0.07,8.61,0.0,41.6,0.5,66.5,35,1.0,9.38
2026-05-30T10:51:55.773270,1,optimal_conditions,5,4800,0.102,0.1971,-0.0164,0.558,8.61,0.0,41.6,0.5,66.5,35,1.0,40.0
2026-05-30T10:51:57.411459,1,optimal_conditions,0,150,0.3072,-0.1034,-0.0165,0.017,8.61,0.0,41.6,0.6,66.6,35,1.0,6.09
2026-05-30T10:51:59.030454,1,optimal_conditions,1,300,0.1556,-0.0941,-0.0161,0.035,8.62,0.0,41.7,1.3,66.7,35,1.0,7.19
2026-05-30T10:52:00.680914,1,optimal_conditions,1,300,0.1502,-0.0938,-0.0158,0.035,8.62,0.0,41.9,0.7,66.7,35,1.0,7.19
2026-05-30T10:52:02.275139,1,optimal_conditions,2,600,0.1117,-0.0742,-0.0289,0.07,8.62,0.0,41.6,0.5,66.6,35,1.0,9.38
2026-05-30T10:52:05.673460,1,optimal_conditions,4,2400,0.1986,0.0506,-0.0368,0.425,5.65,0.0,242.8,0.8,66.4,45,0.85,22.5
2026-05-30T10:52:08.889584,1,high_network_activity,1,300,0.11,-0.196,-0.0415,0.106,2.84,0.0,242.5,0.8,66.6,45,0.85,7.19
2026-05-30T10:52:12.076341,1,high_network_activity,1,300,0.1725,-0.1397,-0.0504,0.187,1.61,0.0,242.8,0.7,66.6,45,0.85,7.19
2026-05-30T10:52:15.424374,1,high_network_activity,1,300,0.1637,-0.1325,-0.0595,0.195,1.54,0.0,242.8,0.7,66.5,45,0.85,7.19
2026-05-30T10:52:18.960844,1,high_network_activity,4,2400,0.1881,-0.6395,-0.0879,1.681,1.43,0.0,242.8,0.6,66.7,45,0.85,22.5
2026-05-30T10:52:22.175363,1,high_network_activity,3,1200,0.1117,0.2745,-0.0694,0.84,1.43,0.0,243.1,0.8,66.8,45,0.85,13.75
2026-05-30T10:52:25.389795,1,high_network_activity,3,1200,0.1672,0.3069,-0.0494,0.808,1.48,0.0,242.8,1.3,66.5,45,0.85,13.75
2026-05-30T10:52:28.569701,1,high_network_activity,5,4800,0.1212,-0.853,-0.0868,2.999,1.6,0.0,242.9,0.7,66.8,45,0.85,40.0
2026-05-30T10:52:31.938824,1,high_network_activity,2,600,0.154,0.0482,-0.0862,0.395,1.52,0.0,242.9,0.6,66.7,45,0.85,9.38
2026-05-30T10:52:35.149369,1,high_network_activity,0,150,0.2666,-0.2199,-0.0991,0.099,1.51,0.0,242.8,0.7,66.5,45,0.85,6.09
2026-05-30T10:52:38.382221,1,high_network_activity,3,1200,0.1022,0.3643,-0.0827,0.753,1.59,0.0,244.9,0.8,66.7,45,0.85,13.75
2026-05-30T10:52:41.569835,1,high_network_activity,1,300,0.1215,-0.1384,-0.079,0.188,1.59,0.0,242.6,0.7,66.7,45,0.85,7.19
2026-05-30T10:52:46.033368,1,high_network_activity,3,1200,0.1457,0.0645,-0.0778,0.8,1.5,0.0,1250.0,0.7,66.4,45,0.85,13.75
2026-05-30T10:52:50.003774,1,high_network_activity,1,300,0.1253,-0.089,-0.0771,0.245,1.22,0.0,242.9,0.9,66.7,45,0.85,7.19
2026-05-30T10:52:53.870673,1,high_network_activity,0,150,0.2641,-0.1975,-0.0833,0.129,1.16,0.0,242.8,1.5,66.5,45,0.85,6.09
2026-05-30T10:52:57.622274,1,high_network_activity,0,150,0.2368,-0.197,-0.103,0.13,1.16,0.0,244.8,0.7,66.5,45,0.85,6.09
2026-05-30T10:53:00.799702,1,high_network_activity,3,1200,0.1667,0.1611,-0.0897,0.95,1.26,0.0,242.8,0.7,66.7,45,0.85,13.75
2026-05-30T10:53:03.982756,1,high_network_activity,4,2400,0.2291,-0.4901,-0.1095,1.533,1.57,0.0,242.7,1.1,66.5,45,0.85,22.5
2026-05-30T10:53:07.246802,1,high_network_activity,1,300,0.1024,-0.1407,-0.1119,0.186,1.61,0.0,243.2,0.9,66.6,45,0.85,7.19
2026-05-30T10:53:10.566437,1,high_network_activity,0,150,0.264,-0.2242,-0.1194,0.093,1.62,0.0,242.6,0.6,66.8,45,0.85,6.09
2026-05-30T10:53:13.768161,1,high_network_activity,0,150,0.1599,-0.2241,-0.1331,0.093,1.62,0.0,242.5,0.8,66.4,45,0.85,6.09
2026-05-30T10:53:17.000088,1,high_network_activity,3,1200,0.1169,0.3614,-0.1052,0.743,1.62,0.0,242.7,0.7,66.7,45,0.85,13.75
2026-05-30T10:53:20.730795,1,high_network_activity,4,2400,0.2544,-0.6413,-0.1303,1.682,1.43,0.0,242.8,0.8,66.8,45,0.85,22.5
2026-05-30T10:53:24.318246,1,high_network_activity,4,2400,0.3521,-0.7112,-0.1593,1.858,1.29,0.0,242.8,0.7,66.4,45,0.85,22.5
2026-05-30T10:53:27.531430,1,high_network_activity,2,600,0.1458,0.0733,-0.1236,0.422,1.42,0.0,242.7,0.7,66.7,45,0.85,9.38
2026-05-30T10:53:30.868599,1,high_network_activity,2,600,0.1291,0.0577,-0.1344,0.405,1.48,0.0,242.6,0.8,66.7,45,0.85,9.38
2026-05-30T10:53:34.074688,1,high_network_activity,0,150,0.2331,-0.224,-0.161,0.093,1.62,0.0,242.5,0.7,66.3,45,0.85,6.09
2026-05-30T10:53:37.293637,1,high_network_activity,0,150,0.1967,-0.2233,-0.1295,0.094,1.59,0.0,242.9,0.7,66.5,45,0.85,6.09
2026-05-30T10:53:40.469171,1,high_network_activity,4,2400,0.2359,-0.4621,-0.155,1.506,1.59,0.0,242.9,0.7,66.8,45,0.85,22.5
2026-05-30T10:53:43.880030,1,high_network_activity,4,2400,0.3108,-0.5366,-0.1709,1.58,1.52,0.0,242.8,0.7,66.3,45,0.85,22.5
2026-05-30T10:53:47.201175,1,high_network_activity,3,1200,0.1685,0.2871,-0.1747,0.828,1.45,0.0,242.5,0.7,66.6,45,0.85,13.75
2026-05-30T10:53:50.493566,1,high_network_activity,4,2400,0.285,-0.6746,-0.2015,1.716,1.4,0.0,242.9,0.6,66.5,45,0.85,22.5
2026-05-30T10:53:53.788196,1,high_network_activity,4,2400,0.3387,-0.5638,-0.2329,1.606,1.49,0.0,242.5,0.7,66.5,45,0.85,22.5
2026-05-30T10:53:56.965326,1,high_network_activity,5,4800,0.1079,-0.8534,-0.2712,3.067,1.57,0.0,242.4,0.7,66.7,45,0.85,40.0
2026-05-30T10:54:00.167482,1,high_network_activity,0,150,0.1964,-0.2242,-0.2725,0.093,1.61,0.0,243.0,0.6,66.8,45,0.85,6.09
2026-05-30T10:54:03.362115,1,high_network_activity,0,150,0.1945,-0.2245,-0.2739,0.093,1.62,0.0,243.1,1.0,66.7,45,0.85,6.09
2026-05-30T10:54:05.313183,1,thermal_throttling_start,1,300,0.1477,-0.1972,-0.2918,0.094,3.19,0.0,81.7,22.8,66.6,88,0.7,21.2
2026-05-30T10:54:07.142718,1,thermal_throttling_start,1,300,0.1604,-0.1969,-0.2771,0.063,4.77,0.0,82.0,22.9,66.6,88,0.7,21.2
2026-05-30T10:54:09.013697,1,thermal_throttling_start,4,2400,0.2877,-0.04,-0.2721,0.432,5.56,0.0,81.9,22.8,66.7,88,0.7,66.38
2026-05-30T10:54:10.856580,1,thermal_throttling_start,3,1200,0.167,-0.1273,-0.2672,0.216,5.56,0.0,81.8,23.8,66.8,88,0.7,40.56
2026-05-30T10:54:12.691009,1,thermal_throttling_start,4,2400,0.2841,-0.0411,-0.2581,0.432,5.56,0.0,81.7,23.0,66.8,88,0.7,66.38
2026-05-30T10:54:14.545098,1,thermal_throttling_start,4,2400,0.3197,-0.0418,-0.2783,0.432,5.56,0.0,81.8,23.3,66.8,88,0.7,66.38
2026-05-30T10:54:16.417181,1,thermal_throttling_start,3,1200,0.2037,-0.1256,-0.2525,0.216,5.56,0.0,81.4,22.8,66.6,88,0.7,40.56
2026-05-30T10:54:18.313449,1,thermal_throttling_start,4,2400,0.2892,-0.041,-0.219,0.431,5.56,0.0,81.6,23.1,66.7,88,0.7,66.38
2026-05-30T10:54:20.317563,1,thermal_throttling_start,3,1200,0.1603,-0.1259,-0.2289,0.216,5.56,0.0,82.1,22.8,66.7,88,0.7,40.56
2026-05-30T10:54:22.151462,1,thermal_throttling_start,4,2400,0.3009,-0.0405,-0.2338,0.432,5.56,0.0,81.6,22.9,66.7,88,0.7,66.38
2026-05-30T10:54:24.009390,1,thermal_throttling_start,4,2400,0.3482,-0.0399,-0.2246,0.432,5.56,0.0,81.4,22.9,66.5,88,0.7,66.38
2026-05-30T10:54:26.041628,1,thermal_throttling_start,3,1200,0.1954,-0.1256,-0.2197,0.216,5.56,0.0,81.7,22.7,66.6,88,0.7,40.56
2026-05-30T10:54:28.111825,1,thermal_throttling_start,5,4800,0.1395,-0.0979,-0.2015,0.864,5.56,0.0,81.9,23.2,66.7,88,0.7,118.0
2026-05-30T10:54:30.036493,1,thermal_throttling_start,4,2400,0.3783,-0.0403,-0.1767,0.432,5.56,0.0,81.6,22.8,66.7,88,0.7,66.38
2026-05-30T10:54:32.119699,1,thermal_throttling_start,4,2400,0.3435,-0.0408,-0.1931,0.432,5.56,0.0,81.8,23.2,66.6,88,0.7,66.38
2026-05-30T10:54:34.131288,1,thermal_throttling_start,2,600,0.1181,-0.1682,-0.1678,0.108,5.56,0.0,81.6,22.6,66.5,88,0.7,27.66
2026-05-30T10:54:36.025871,1,thermal_throttling_start,1,300,0.1681,-0.1898,-0.1491,0.054,5.56,0.0,81.8,22.8,66.4,88,0.7,21.2
2026-05-30T10:54:38.199136,1,thermal_throttling_start,4,2400,0.2881,-0.0408,-0.1085,0.432,5.56,0.0,81.7,23.0,66.7,88,0.7,66.38
2026-05-30T10:54:40.024799,1,thermal_throttling_start,5,4800,0.1165,-0.096,-0.1021,0.864,5.56,0.0,81.4,22.8,66.7,88,0.7,118.0
2026-05-30T10:54:41.872256,1,thermal_throttling_start,4,2400,0.4127,-0.0403,-0.0928,0.432,5.56,0.0,81.6,22.8,66.8,88,0.7,66.38
2026-05-30T10:54:43.713238,1,thermal_throttling_start,5,4800,0.1239,-0.1013,-0.0881,0.863,5.56,0.0,81.7,24.3,66.4,88,0.7,118.0
2026-05-30T10:54:45.618054,1,thermal_throttling_start,5,4800,0.0994,-0.0972,-0.0831,0.863,5.56,0.0,82.1,22.8,66.9,88,0.7,118.0
2026-05-30T10:54:47.472740,1,thermal_throttling_start,4,2400,0.3812,-0.0398,-0.0831,0.432,5.56,0.0,82.0,22.7,66.6,88,0.7,66.38
2026-05-30T10:54:49.334691,1,thermal_throttling_start,3,1200,0.2016,-0.1259,-0.083,0.216,5.56,0.0,81.5,22.9,66.8,88,0.7,40.56
2026-05-30T10:54:51.213995,1,thermal_throttling_start,3,1200,0.1736,-0.1259,-0.0872,0.216,5.55,0.0,82.4,22.7,66.7,88,0.7,40.56
2026-05-30T10:54:53.229172,1,thermal_throttling_start,1,300,0.1566,-0.1903,-0.0946,0.054,5.55,0.0,81.4,23.3,66.7,88,0.7,21.2
2026-05-30T10:54:55.110574,1,thermal_throttling_start,5,4800,0.1572,-0.0974,-0.0932,0.865,5.55,0.0,81.5,22.7,66.7,88,0.7,118.0
2026-05-30T10:54:57.015502,1,thermal_throttling_start,2,600,0.1085,-0.1685,-0.0996,0.108,5.55,0.0,81.6,22.8,66.7,88,0.7,27.66
2026-05-30T10:54:58.839492,1,thermal_throttling_start,3,1200,0.1669,-0.1263,-0.0996,0.216,5.56,0.0,81.7,23.2,66.7,88,0.7,40.56
2026-05-30T10:55:00.748084,1,thermal_throttling_start,3,1200,0.17,-0.1292,-0.1041,0.216,5.56,0.0,81.7,25.1,66.8,88,0.7,40.56
2026-05-30T10:55:02.770146,1,thermal_throttling_start,4,2400,0.3001,-0.0404,-0.1041,0.432,5.56,0.0,81.7,22.8,66.7,88,0.7,66.38
2026-05-30T10:55:04.720295,1,thermal_throttling_start,4,2400,0.3371,-0.0267,-0.0991,0.449,5.34,0.0,81.7,22.7,66.6,88,0.7,66.38
2026-05-30T10:55:06.547081,1,thermal_throttling_start,1,300,0.1335,-0.1921,-0.1039,0.056,5.34,0.0,81.8,22.7,66.6,88,0.7,21.2
2026-05-30T10:55:08.430927,1,thermal_throttling_start,2,600,0.0983,-0.1688,-0.1103,0.108,5.55,0.0,81.8,23.0,66.7,88,0.7,27.66
2026-05-30T10:55:10.311031,1,thermal_throttling_start,4,2400,0.2456,-0.0599,-0.1112,0.405,5.93,0.0,81.6,22.8,66.8,88,0.7,66.38
2026-05-30T10:55:12.218670,1,thermal_throttling_start,5,4800,0.1161,-0.0351,-0.1046,0.81,5.93,0.0,81.7,22.7,66.8,88,0.7,118.0
2026-05-30T10:55:14.044253,1,thermal_throttling_start,3,1200,0.2055,-0.1257,-0.1014,0.216,5.56,0.0,81.4,23.0,66.4,88,0.7,40.56
2026-05-30T10:55:16.034902,1,thermal_throttling_start,1,300,0.1619,-0.1899,-0.1088,0.054,5.56,0.0,81.8,22.8,66.6,88,0.7,21.2
2026-05-30T10:55:17.944793,1,thermal_throttling_start,1,300,0.2027,-0.1904,-0.1135,0.054,5.56,0.0,81.9,23.3,66.7,88,0.7,21.2
2026-05-30T10:55:20.022953,1,thermal_throttling_start,3,1200,0.2415,-0.1267,-0.1179,0.216,5.56,0.0,81.7,23.4,66.8,88,0.7,40.56
2026-05-30T10:55:21.931394,1,thermal_throttling_start,0,150,0.1327,-0.2007,-0.1228,0.027,5.56,0.0,81.7,22.8,66.7,88,0.7,17.98
2026-05-30T10:55:24.017430,1,thermal_throttling_start,5,4800,0.156,-0.0951,-0.1227,0.863,5.56,0.0,81.5,22.8,66.6,88,0.7,118.0
2026-05-30T10:55:25.920412,1,thermal_throttling_start,1,300,0.0983,-0.1898,-0.1302,0.054,5.56,0.0,81.7,22.7,66.5,88,0.7,21.2
2026-05-30T10:55:28.016969,1,thermal_throttling_start,5,4800,0.152,-0.0956,-0.1287,0.863,5.56,0.0,81.8,22.8,66.8,88,0.7,118.0
2026-05-30T10:55:30.009227,1,thermal_throttling_start,5,4800,0.0923,-0.0978,-0.1273,0.863,5.56,0.0,81.6,23.3,66.8,88,0.7,118.0
2026-05-30T10:55:31.850698,1,thermal_throttling_start,3,1200,0.2081,-0.1258,-0.1241,0.216,5.56,0.0,81.7,22.8,66.7,88,0.7,40.56
2026-05-30T10:55:33.922858,1,thermal_throttling_start,1,300,0.1687,-0.1817,-0.1283,0.048,6.29,0.0,81.6,23.0,66.6,88,0.7,21.2
2026-05-30T10:55:35.818548,1,thermal_throttling_start,4,2400,0.2225,-0.0757,-0.1237,0.381,6.29,0.0,82.2,22.7,66.7,88,0.7,66.38
2026-05-30T10:55:38.016529,1,thermal_throttling_start,3,1200,0.2215,-0.1252,-0.1236,0.217,5.52,0.0,81.9,22.8,66.8,88,0.7,40.56
2026-05-30T10:55:39.916356,1,thermal_throttling_start,3,1200,0.2164,-0.1181,-0.1231,0.231,5.19,0.0,81.7,22.8,66.8,88,0.7,40.56
